,degree min network-1,degree min network-50,degree min network-100,degree min network-250,degree max network-1,degree max network-50,degree max network-100,degree max network-250,degree av. network-1,degree av. network-50,degree av. network-100,degree av. network-250
2021-03-31,0,0,0,0,2,2,6,14,0.4166666666666667,0.4583333333333333,0.7916666666666666,1.5
2021-04-01,0,0,0,0,2,2,6,14,0.4166666666666667,0.4583333333333333,0.7916666666666666,1.5
2021-04-02,0,0,0,0,2,2,3,14,0.4166666666666667,0.4583333333333333,0.6666666666666666,1.5
2021-04-03,0,0,0,0,2,2,3,14,0.3333333333333333,0.4583333333333333,0.6666666666666666,1.5
2021-04-04,0,0,0,0,2,2,3,14,0.3333333333333333,0.4583333333333333,0.625,1.5
2021-04-05,0,0,0,0,2,2,3,14,0.3333333333333333,0.4583333333333333,0.625,1.5
2021-04-06,0,0,0,0,2,2,3,14,0.3333333333333333,0.4583333333333333,0.625,1.5
2021-04-07,0,0,0,0,2,2,3,14,0.375,0.4583333333333333,0.625,1.5
2021-04-08,0,0,0,0,2,2,3,14,0.375,0.4583333333333333,0.625,1.4583333333333333
2021-04-09,0,0,0,0,2,2,3,14,0.375,0.4583333333333333,0.625,1.4583333333333333
2021-04-10,0,0,0,0,2,2,3,14,0.3333333333333333,0.4166666666666667,0.5833333333333334,1.4583333333333333
2021-04-11,0,0,0,0,2,2,2,14,0.3333333333333333,0.4166666666666667,0.5416666666666666,1.4583333333333333
2021-04-12,0,0,0,0,2,2,2,14,0.3333333333333333,0.4166666666666667,0.5416666666666666,1.4583333333333333
2021-04-13,0,0,0,0,2,2,2,14,0.3333333333333333,0.4166666666666667,0.5416666666666666,1.4583333333333333
2021-04-14,0,0,0,0,2,2,2,14,0.375,0.4583333333333333,0.5416666666666666,1.4583333333333333
2021-04-15,0,0,0,0,2,2,2,14,0.375,0.4583333333333333,0.5416666666666666,1.4583333333333333
2021-04-16,0,0,0,0,2,2,2,14,0.3333333333333333,0.4583333333333333,0.5416666666666666,1.4583333333333333
2021-04-17,0,0,0,0,2,2,2,14,0.3333333333333333,0.4583333333333333,0.5416666666666666,1.4583333333333333
2021-04-18,0,0,0,0,2,2,2,14,0.3333333333333333,0.4583333333333333,0.5416666666666666,1.4166666666666667
2021-04-19,0,0,0,0,2,2,2,14,0.3333333333333333,0.4583333333333333,0.5416666666666666,1.3333333333333333
2021-04-20,0,0,0,0,2,2,2,14,0.375,0.4583333333333333,0.5416666666666666,1.3333333333333333
2021-04-21,0,0,0,0,2,2,2,14,0.375,0.4583333333333333,0.5416666666666666,1.3333333333333333
2021-04-22,0,0,0,0,2,2,2,14,0.375,0.4583333333333333,0.5416666666666666,1.3333333333333333
2021-04-23,0,0,0,0,2,2,2,14,0.375,0.4583333333333333,0.5416666666666666,1.3333333333333333
2021-04-24,0,0,0,0,2,2,2,14,0.375,0.4583333333333333,0.5,1.3333333333333333
2021-04-25,0,0,0,0,2,2,2,14,0.375,0.4583333333333333,0.5,1.3333333333333333
2021-04-26,0,0,0,0,2,2,2,14,0.375,0.4583333333333333,0.5,1.3333333333333333
2021-04-27,0,0,0,0,2,2,2,14,0.375,0.4583333333333333,0.5,1.3333333333333333
2021-04-28,0,0,0,0,2,2,2,14,0.3333333333333333,0.4583333333333333,0.5,1.3333333333333333
2021-04-29,0,0,0,0,2,2,2,14,0.3333333333333333,0.4583333333333333,0.5,1.3333333333333333
2021-04-30,0,0,0,0,2,2,2,14,0.3333333333333333,0.4583333333333333,0.5,1.3333333333333333
2021-05-01,0,0,0,0,2,2,2,14,0.3333333333333333,0.4583333333333333,0.5,1.3333333333333333
2021-05-02,0,0,0,0,2,2,2,14,0.3333333333333333,0.4583333333333333,0.5,1.3333333333333333
2021-05-03,0,0,0,0,2,2,2,14,0.3333333333333333,0.4583333333333333,0.5,1.3333333333333333
2021-05-04,0,0,0,0,2,2,2,13,0.3333333333333333,0.4583333333333333,0.5,1.2916666666666667
2021-05-05,0,0,0,0,2,2,2,13,0.3333333333333333,0.4583333333333333,0.5,1.2916666666666667
2021-05-06,0,0,0,0,2,2,2,13,0.3333333333333333,0.4583333333333333,0.5,1.2916666666666667
2021-05-07,0,0,0,0,2,2,2,13,0.3333333333333333,0.4583333333333333,0.5,1.2916666666666667
2021-05-08,0,0,0,0,2,2,2,13,0.3333333333333333,0.4583333333333333,0.5,1.2916666666666667
2021-05-09,0,0,0,0,2,2,2,12,0.3333333333333333,0.4583333333333333,0.5,1.25
2021-05-10,0,0,0,0,2,2,2,12,0.3333333333333333,0.4583333333333333,0.5,1.25
2021-05-11,0,0,0,0,2,2,2,12,0.3333333333333333,0.4583333333333333,0.5,1.25
2021-05-12,0,0,0,0,2,2,2,12,0.3333333333333333,0.4583333333333333,0.5,1.25
2021-05-13,0,0,0,0,2,2,2,12,0.2916666666666667,0.4583333333333333,0.5,1.25
2021-05-14,0,0,0,0,2,2,2,12,0.2916666666666667,0.4583333333333333,0.5,1.25
2021-05-15,0,0,0,0,2,2,2,12,0.2916666666666667,0.4583333333333333,0.4583333333333333,1.25
